trade_date,high,low,volume,amount
20230102,24.01,23.72,2358430,56602320
20230103,24.48,23.68,5633268,137782980
20230104,24.98,24.46,5599387,139757672
20230105,25.64,25.15,5597922,141273617
20230106,25.22,24.96,4021753,100501855
20230109,25.11,24.82,1063778,26547583
20230110,25.24,25.16,3165956,79804814
20230111,25.82,25.37,2490081,63358746
20230112,25.71,25.40,4766857,121942377
20230113,25.94,25.24,2621439,67665774
20230116,26.55,26.48,2409126,63950903
20230117,27.22,26.54,1891243,50396720
20230118,27.12,26.45,5967123,160498534
20230119,27.99,27.50,4893792,135630816
20230120,27.69,27.15,4481075,122410008
20230123,28.26,27.21,4102241,113283746
20230124,28.30,27.45,5611728,156243610
20230125,28.33,27.89,4777549,135038573
20230126,28.59,28.23,4690371,132472888
20230127,28.26,27.16,5526863,153648452
20230130,27.56,26.44,5299128,144925853
20230131,27.48,27.01,5393402,147098672
20230201,27.26,26.95,5458131,148307405
20230202,27.30,26.60,1229653,33266574
20230203,26.48,26.04,5909231,155581962
20230206,26.17,25.79,3334457,86669431
20230207,26.18,25.70,5919276,154583237
20230208,26.39,25.88,5532979,143425822
20230209,25.04,24.68,5492700,136088494
20230210,25.15,24.78,2702165,67600034
20230213,25.43,24.77,3470200,86531607
20230214,24.98,24.53,5613494,140157129
20230215,24.71,24.34,2497532,61293230
20230216,25.74,25.34,1094452,27933815
20230217,25.52,25.32,4534155,115385853
20230220,24.69,24.33,5200561,128128851
20230221,24.74,24.12,5855644,144780872
20230222,24.97,24.51,4745103,117998813
20230223,24.80,24.75,3342645,82746223
20230224,24.25,23.73,4360581,104720829
20230227,24.90,24.23,4237159,103845775
20230228,24.66,24.33,3764859,92441170
20230301,25.20,24.87,5967272,148913685
20230302,24.87,24.42,1045806,25854460
20230303,24.71,24.39,2807858,68733085
20230306,24.61,24.36,4279330,105002743
20230307,24.34,24.10,1410311,34294008
20230308,24.01,23.93,3719479,89067251
20230309,23.69,23.67,4791188,113509581
20230310,24.57,24.20,5482844,133335443
20230313,24.66,24.22,3922788,95854727
20230314,24.71,24.45,5071440,124869280
20230315,24.22,23.79,1015494,24300957
20230316,24.12,23.69,2559437,61676997
20230317,24.57,24.09,1900750,46605704
20230320,25.31,24.48,1088370,27074789
20230321,25.64,25.15,2340941,59404966
20230322,25.20,24.76,5005164,124032381
20230323,24.36,24.17,5390338,130835895
20230324,24.71,24.40,5099418,124740320
20230327,25.13,24.51,4849961,119699787
20230328,25.72,25.27,1385640,35264092
20230329,26.07,25.63,5741631,148353616
20230330,25.76,25.58,1545647,39746687
20230331,25.80,25.37,4696689,120023338
20230403,25.81,25.18,5078304,129665015
20230404,25.17,24.75,5041602,126672583
20230405,24.76,24.56,4212336,103606327
20230406,25.04,24.81,2346902,58615234
20230407,25.19,24.74,4956730,123586257
20230410,24.54,24.24,1138279,27902229
20230411,24.47,24.42,3518593,85939111
20230412,24.82,24.64,3542402,87786533
20230413,24.63,24.59,1494808,36783001
20230414,25.19,24.70,1695683,41997272
20230417,25.41,24.72,5679393,141972039
20230418,25.44,25.22,5227267,132926689
20230419,26.04,25.73,5941020,154071777
20230420,25.99,25.79,1156824,29902581
20230421,25.85,25.56,5473911,141103857
20230424,26.20,25.75,2594842,67049591
20230425,26.29,25.97,1857026,48550510
20230426,26.57,25.86,4486017,116578960
20230427,26.37,25.78,1429491,36913780
20230428,26.45,26.37,4374449,115589288
20230501,26.98,26.08,2476689,65814467
20230502,26.84,26.45,1721275,45530425
20230503,26.74,26.27,3516112,93913356
20230504,27.04,26.31,2021370,54249006
20230505,27.60,27.28,3575875,97725313
20230508,27.35,27.13,3564195,97376932
20230509,27.87,27.41,4871297,135443259
20230510,28.23,28.10,1838298,51795121
20230511,28.05,27.34,2381705,66650476
20230512,28.28,27.57,2814914,78792451
20230515,28.58,27.99,3544290,100550619
20230516,29.01,27.81,2658667,75891497
20230517,29.03,28.87,3964394,114954021
20230518,29.09,28.74,3376128,97617163
20230519,29.38,29.14,2432029,71362951
20230522,29.39,29.21,5465446,160292396
20230523,29.52,29.06,1069526,31279256
20230524,29.83,29.34,1834120,53988682
20230525,29.53,28.76,3304929,96628590
20230526,29.58,28.80,3730955,108519968
20230529,29.74,29.17,4945845,146767395
20230530,30.05,29.48,1351055,39842347
20230531,30.32,30.00,3289253,99033682
20230601,30.31,29.83,2599688,78512621
20230602,29.61,29.34,3100916,91645667
20230605,30.03,29.37,4323611,128291356
20230606,29.66,29.29,4977240,146873679
20230607,29.48,29.21,4422207,129951011
20230608,28.96,28.57,2836816,81628145
20230609,29.48,28.30,5703322,164618255
